zone,direction,year,month,n_trips,log_n_trips,placebo_post,Borough,zone_name,service_zone,crz_zone,charged_share_2023_geo,unit_id
121,dropoff,2023,2,37588,10.534440129502956,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2023,3,44206,10.696615805459388,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2023,4,39404,10.58162261297557,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2023,5,38598,10.560955740639056,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2024,2,42404,10.654997976392988,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2024,3,47501,10.768506042432708,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2024,4,45494,10.725335728111807,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,dropoff,2024,5,41907,10.64320815639566,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.04709129139653058,121_dropoff
121,pickup,2023,2,39193,10.576253438404207,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2023,3,45423,10.723773863676481,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2023,4,40621,10.612040453245921,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2023,5,39522,10.584612757868747,0,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2024,2,43991,10.691740346523579,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2024,3,48390,10.787048459787364,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2024,4,46053,10.73754818614131,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
121,pickup,2024,5,42620,10.660078905652608,1,Queens,Hillcrest/Pomonok,Boro Zone,false,0.036428965944197284,121_pickup
122,dropoff,2023,2,16603,9.717338680907787,0,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2023,3,19633,9.884967102898749,0,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2023,4,18254,9.812139513076822,0,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2023,5,19546,9.880525940898782,0,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2024,2,18928,9.848397586218168,1,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2024,3,21975,9.997660722553377,1,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2024,4,20425,9.924514919728203,1,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,dropoff,2024,5,21515,9.9765056452727,1,Queens,Hollis,Boro Zone,false,0.02242152466367713,122_dropoff
122,pickup,2023,2,19419,9.874007247213619,0,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2023,3,22882,10.03810585426089,0,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2023,4,21103,9.957170489452313,0,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2023,5,22642,10.027561867638054,0,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2024,2,21071,9.955652966516807,1,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2024,3,24594,10.110257789732392,1,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2024,4,23197,10.05177823894827,1,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
122,pickup,2024,5,23859,10.079916783625245,1,Queens,Hollis,Boro Zone,false,0.01804848569369872,122_pickup
123,dropoff,2023,2,54839,10.912156898644932,0,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2023,3,64892,11.08047962853029,0,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2023,4,49701,10.813780332606648,0,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2023,5,56348,10.939302026380197,0,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2024,2,58868,10.983052928284003,1,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2024,3,65923,11.096242673256556,1,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2024,4,56123,10.935300989665748,1,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,dropoff,2024,5,59326,10.990802937461941,1,Brooklyn,Homecrest,Boro Zone,false,0.03716449641243689,123_dropoff
123,pickup,2023,2,53755,10.892191964919329,0,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2023,3,64024,11.067013292046882,0,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2023,4,47868,10.776202501693406,0,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2023,5,54930,10.913814926336666,0,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2024,2,57200,10.95430917736789,1,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2024,3,64213,11.069960961391109,1,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2024,4,54986,10.91483388635787,1,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
123,pickup,2024,5,58371,10.974574470139485,1,Brooklyn,Homecrest,Boro Zone,false,0.03415133944155556,123_pickup
124,dropoff,2023,2,22839,10.036224879974322,0,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2023,3,26358,10.179527113203834,0,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2023,4,24551,10.10850786559065,0,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2023,5,26503,10.185013213113992,0,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2024,2,25528,10.14753116795808,1,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2024,3,28555,10.259587331098963,1,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2024,4,26847,10.197909361850968,1,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,dropoff,2024,5,28995,10.274878680310541,1,Queens,Howard Beach,Boro Zone,false,0.032199180058054284,124_dropoff
124,pickup,2023,2,23901,10.081675578048475,0,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2023,3,27667,10.227995646230818,0,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2023,4,25566,10.149018622727967,0,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2023,5,27678,10.228393152785875,0,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2024,2,27314,10.21515467023837,1,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2024,3,30446,10.3237099016192,1,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2024,4,28745,10.266219118057391,1,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
124,pickup,2024,5,30332,10.319958539820826,1,Queens,Howard Beach,Boro Zone,false,0.026914857077433883,124_pickup
125,dropoff,2023,2,58270,10.97284266013712,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2023,3,61938,11.033889163693646,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2023,4,59595,10.99532695691681,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2023,5,58254,10.9725680385982,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2024,2,61238,11.022523190845115,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2024,3,64442,11.0735208734325,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2024,4,62382,11.041032051206026,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,dropoff,2024,5,62271,11.03925110683503,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_dropoff
125,pickup,2023,2,67734,11.123343548489602,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2023,3,71791,11.18151439899016,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2023,4,68786,11.138755514842774,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2023,5,68744,11.13814473899306,0,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2024,2,72193,11.187098367272093,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2024,3,75244,11.228491445212912,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2024,4,72272,11.188192057894385,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
125,pickup,2024,5,73348,11.202970516669055,1,Manhattan,Hudson Sq,Yellow Zone,true,1.0,125_pickup
126,dropoff,2023,2,56239,10.93736574538763,0,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2023,3,67477,11.119542078054563,0,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2023,4,60155,11.004679843467624,0,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2023,5,62132,11.037016433107798,0,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2024,2,64809,11.079199761585086,1,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2024,3,71782,11.181389027227896,1,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2024,4,64667,11.077006304003246,1,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,dropoff,2024,5,64948,11.081342228707005,1,Bronx,Hunts Point,Boro Zone,false,0.030349223383454672,126_dropoff
126,pickup,2023,2,51603,10.851335089314501,0,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2023,3,61403,11.025213972876479,0,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2023,4,54866,10.91264912781489,0,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2023,5,56783,10.946992264136675,0,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2024,2,59519,10.994050868290564,1,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2024,3,66401,11.103467395592086,1,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2024,4,59719,10.99740550670382,1,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
126,pickup,2024,5,61473,11.026353333004943,1,Bronx,Hunts Point,Boro Zone,false,0.032569940575549176,126_pickup
127,dropoff,2023,2,61134,11.02082345520234,0,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2023,3,71704,11.180301813037198,0,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2023,4,67824,11.124671393592418,0,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2023,5,70332,11.16098216626443,0,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2024,2,69017,11.142108130045209,1,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2024,3,76019,11.238738588023676,1,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2024,4,68749,11.138217469968486,1,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,dropoff,2024,5,77720,11.260867903491377,1,Manhattan,Inwood,Boro Zone,false,0.08635615548683735,127_dropoff
127,pickup,2023,2,61599,11.028400915623608,0,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2023,3,71762,11.181110367024342,0,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2023,4,69021,11.142166085101078,0,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2023,5,71460,11.176893131577401,0,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2024,2,69228,11.145160684044889,1,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2024,3,77143,11.253416121335281,1,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2024,4,70481,11.163098448931654,1,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
127,pickup,2024,5,77371,11.256367312366269,1,Manhattan,Inwood,Boro Zone,false,0.07521490494518737,127_pickup
128,dropoff,2023,2,4811,8.478660241699453,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2023,3,5482,8.60922527686273,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2023,4,5230,8.56216655705897,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2023,5,5815,8.668196064952765,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2024,2,6254,8.740976538017787,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2024,3,6495,8.7787879291047,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2024,4,6530,8.784162222270476,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,dropoff,2024,5,8111,9.000976444070345,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.06786015559096448,128_dropoff
128,pickup,2023,2,4321,8.371242135931933,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2023,3,4908,8.498621805830801,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2023,4,4931,8.503297086224126,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2023,5,5137,8.544224530467268,0,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2024,2,5436,8.600798775271034,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2024,3,5651,8.639587799629844,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2024,4,5388,8.591929537530255,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
128,pickup,2024,5,6184,8.729720590267258,1,Manhattan,Inwood Hill Park,Boro Zone,false,0.0859719127325491,128_pickup
129,dropoff,2023,2,120612,11.70033406081274,0,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2023,3,134096,11.806311240338687,0,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2023,4,127644,11.757000418039665,0,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2023,5,133055,11.798517855556927,0,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2024,2,130889,11.782104914753525,1,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2024,3,144848,11.883440195715222,1,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2024,4,135147,11.814118353899955,1,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,dropoff,2024,5,141578,11.86060608093938,1,Queens,Jackson Heights,Boro Zone,false,0.06775810184960623,129_dropoff
129,pickup,2023,2,132416,11.793703761105215,0,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2023,3,147481,11.90145463290551,0,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2023,4,140571,11.853467978193942,0,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2023,5,147258,11.899941429409862,0,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2024,2,143954,11.877249083080448,1,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2024,3,158780,11.975274875279105,1,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2024,4,148374,11.907491392209392,1,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
129,pickup,2024,5,155602,11.95505674411426,1,Queens,Jackson Heights,Boro Zone,false,0.053305643919778205,129_pickup
130,dropoff,2023,2,117862,11.67726972753352,0,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2023,3,141967,11.863349915209445,0,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2023,4,129210,11.769194266716266,0,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2023,5,136736,11.825807338443752,0,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2024,2,142611,11.867875922837214,1,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2024,3,158738,11.975010323346647,1,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2024,4,149538,11.915305820116469,1,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,dropoff,2024,5,155687,11.955602860437757,1,Queens,Jamaica,Boro Zone,false,0.015246065332128762,130_dropoff
130,pickup,2023,2,113625,11.64065883147978,0,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2023,3,137867,11.834044731300295,0,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2023,4,126938,11.751454057261315,0,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2023,5,135244,11.81483583343264,0,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2024,2,139097,11.84292681046113,1,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2024,3,154340,11.946913240011593,1,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2024,4,144593,11.881678178129773,1,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
130,pickup,2024,5,149751,11.916729193751726,1,Queens,Jamaica,Boro Zone,false,0.016368358141545025,130_pickup
131,dropoff,2023,2,26130,10.170839358514659,0,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2023,3,30763,10.334067948122689,0,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2023,4,27851,10.23462415135353,0,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2023,5,29925,10.306449530426175,0,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2024,2,28520,10.258360874528233,1,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2024,3,31620,10.361545110763464,1,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2024,4,29828,10.303202828663686,1,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,dropoff,2024,5,29960,10.307618437631156,1,Queens,Jamaica Estates,Boro Zone,false,0.0397840741612816,131_dropoff
131,pickup,2023,2,26537,10.186295264571648,0,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2023,3,31077,10.344223274726211,0,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2023,4,28146,10.245160527556513,0,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2023,5,30215,10.316093768795659,0,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2024,2,29538,10.293432848986255,1,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2024,3,32406,10.386098869820946,1,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2024,4,30579,10.328068777836522,1,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
131,pickup,2024,5,30523,10.326235776766852,1,Queens,Jamaica Estates,Boro Zone,false,0.02878206510023712,131_pickup
132,dropoff,2023,2,353667,12.776111071434634,0,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2023,3,433329,12.979252533713655,0,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2023,4,409306,12.92221832154725,0,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2023,5,473951,13.06885921980617,0,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2024,2,386691,12.865381203468846,1,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2024,3,437611,12.989085666885494,1,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2024,4,417456,12.941934428497657,1,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,dropoff,2024,5,485020,13.091945406182797,1,Queens,JFK Airport,Airports,false,0.28185550332793896,132_dropoff
132,pickup,2023,2,290665,12.579926680261615,0,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2023,3,363686,12.804046136970516,0,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2023,4,358314,12.789164975931877,0,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2023,5,387578,12.867672397841941,0,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2024,2,314153,12.657635407363722,1,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2024,3,370981,12.82390612734014,1,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2024,4,364581,12.80650402796537,1,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
132,pickup,2024,5,395196,12.887137123347138,1,Queens,JFK Airport,Airports,false,0.24367627618920432,132_pickup
133,dropoff,2023,2,35277,10.470986472491525,0,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2023,3,40633,10.612335823322157,0,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2023,4,34778,10.456740281942015,0,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2023,5,38727,10.56429231017482,0,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2024,2,38885,10.568363851129044,1,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2024,3,43063,10.670419438719087,1,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2024,4,37096,10.521264426071296,1,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,dropoff,2024,5,38216,10.551009555069799,1,Brooklyn,Kensington,Boro Zone,false,0.08313756985577084,133_dropoff
133,pickup,2023,2,34956,10.461845406747434,0,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2023,3,40552,10.610340380152186,0,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2023,4,34640,10.45276436267637,0,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2023,5,39756,10.590516052087896,0,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2024,2,37792,10.53985271899709,1,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2024,3,41700,10.638256407786892,1,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2024,4,36170,10.495985324946144,1,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
133,pickup,2024,5,37462,10.531082364855838,1,Brooklyn,Kensington,Boro Zone,false,0.0680568897427687,133_pickup
134,dropoff,2023,2,36778,10.512655119300799,0,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2023,3,43524,10.681067789070903,0,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2023,4,39400,10.581521095286025,0,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2023,5,41944,10.644090674252368,0,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2024,2,41616,10.636239987688432,1,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2024,3,45355,10.722275703049045,1,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2024,4,42299,10.652518724092985,1,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,dropoff,2024,5,44722,10.708220829548091,1,Queens,Kew Gardens,Boro Zone,false,0.04400356334211796,134_dropoff
134,pickup,2023,2,36553,10.506518541152964,0,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2023,3,43616,10.68317933449626,0,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2023,4,39619,10.587064080156123,0,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2023,5,42003,10.645496323286036,0,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2024,2,41534,10.634267647902924,1,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2024,3,45033,10.715150833328286,1,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2024,4,41948,10.644186034954295,1,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
134,pickup,2024,5,44675,10.70716934002763,1,Queens,Kew Gardens,Boro Zone,false,0.03033543274965851,134_pickup
135,dropoff,2023,2,31788,10.36684413906007,0,Queens,Kew Gardens Hills,Boro Zone,false,0.05039823304999665,135_dropoff
135,dropoff,2023,3,38059,10.546892866201233,0,Queens,Kew Gardens Hills,Boro Zone,false,0.05039823304999665,135_dropoff
135,dropoff,2023,4,29775,10.3014243942235,0,Queens,Kew Gardens Hills,Boro Zone,false,0.05039823304999665,135_dropoff
135,dropoff,2023,5,34847,10.458722329269523,0,Queens,Kew Gardens Hills,Boro Zone,false,0.05039823304999665,135_dropoff
