zone,direction,year,month,n_trips,log_n_trips,post,Borough,zone_name,service_zone,crz_zone,charged_share_2024_geo
14,pickup,2024,6,106682,11.577607725776758,0,Brooklyn,Bay Ridge,Boro Zone,false,0.068
14,pickup,2025,2,105643,11.567820764341809,1,Brooklyn,Bay Ridge,Boro Zone,false,0.068
14,pickup,2025,3,111444,11.621277501564009,1,Brooklyn,Bay Ridge,Boro Zone,false,0.068
14,pickup,2025,4,105769,11.56901274980071,1,Brooklyn,Bay Ridge,Boro Zone,false,0.068
14,pickup,2025,5,115534,11.657320137919335,1,Brooklyn,Bay Ridge,Boro Zone,false,0.068
14,pickup,2025,6,111372,11.620631228383393,1,Brooklyn,Bay Ridge,Boro Zone,false,0.068
15,dropoff,2024,2,12288,9.416378455387454,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2024,3,13763,9.529739110979532,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2024,4,13243,9.491224389926964,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2024,5,14156,9.557893841465354,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2024,6,14202,9.561138078742038,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2025,2,13161,9.485013189834323,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2025,3,13927,9.541584681053092,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2025,4,13920,9.54108193388841,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2025,5,15701,9.661479683575521,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,dropoff,2025,6,15634,9.657203308780275,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.06
15,pickup,2024,2,12460,9.430278792341444,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2024,3,14080,9.552510629712033,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2024,4,13580,9.516353401112687,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2024,5,14611,9.589529948672084,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2024,6,14554,9.585621148907032,0,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2025,2,13326,9.497472293122483,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2025,3,14152,9.557611235839621,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2025,4,14258,9.565073431677574,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2025,5,15911,9.674765972907856,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
15,pickup,2025,6,15424,9.643680016850327,1,Queens,Bay Terrace/Fort Totten,Boro Zone,false,0.0398
16,dropoff,2024,2,34870,10.459382139669696,0,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2024,3,38742,10.564679561854522,0,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2024,4,36418,10.502818436891788,0,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2024,5,38787,10.565840417922663,0,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2024,6,37448,10.530708582979907,0,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2025,2,36428,10.50309298868771,1,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2025,3,40365,10.605718351829116,1,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2025,4,38842,10.567257414385397,1,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2025,5,42379,10.654408235508033,1,Queens,Bayside,Boro Zone,false,0.0461
16,dropoff,2025,6,40181,10.601149526063207,1,Queens,Bayside,Boro Zone,false,0.0461
16,pickup,2024,2,35144,10.467209185655616,0,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2024,3,39913,10.594457364348266,0,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2024,4,37175,10.523391771328356,0,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2024,5,39750,10.590365120082478,0,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2024,6,38267,10.552343184962949,0,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2025,2,37332,10.527606146685637,1,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2025,3,41750,10.639454730279002,1,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2025,4,39840,10.592626711698534,1,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2025,5,44478,10.702749963884775,1,Queens,Bayside,Boro Zone,false,0.0279
16,pickup,2025,6,42914,10.666953392005027,1,Queens,Bayside,Boro Zone,false,0.0279
17,dropoff,2024,2,169327,12.03958703561825,0,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2024,3,184624,12.126076603434448,0,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2024,4,163577,12.005039106470468,0,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2024,5,172700,12.05931126413477,0,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2024,6,175487,12.075320245070364,0,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2025,2,166861,12.024916409486172,1,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2025,3,171042,12.049664419361696,1,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2025,4,159128,11.977464188784896,1,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2025,5,176172,12.07921606952746,1,Brooklyn,Bedford,Boro Zone,false,0.1143
17,dropoff,2025,6,165759,12.018290205216525,1,Brooklyn,Bedford,Boro Zone,false,0.1143
17,pickup,2024,2,166704,12.023975063651966,0,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2024,3,180009,12.100762128622389,0,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2024,4,158007,11.970394614825189,0,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2024,5,168180,12.03279011338689,0,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2024,6,171976,12.055110211175972,0,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2025,2,162218,11.996696388612321,1,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2025,3,167355,12.02787258369539,1,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2025,4,154295,11.946621633419218,1,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2025,5,171585,12.052834049627883,1,Brooklyn,Bedford,Boro Zone,false,0.0859
17,pickup,2025,6,161441,11.991895029819986,1,Brooklyn,Bedford,Boro Zone,false,0.0859
18,dropoff,2024,2,84979,11.350159446124865,0,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2024,3,93188,11.442374237019193,0,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2024,4,85669,11.358246312192403,0,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2024,5,86051,11.362695422722654,0,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2024,6,83999,11.338560172992684,0,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2025,2,88070,11.385887231799504,1,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2025,3,94775,11.459260940384535,1,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2025,4,88168,11.386999364371379,1,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2025,5,92335,11.433178546879972,1,Bronx,Bedford Park,Boro Zone,false,0.0327
18,dropoff,2025,6,87457,11.378902522983681,1,Bronx,Bedford Park,Boro Zone,false,0.0327
18,pickup,2024,2,88556,11.391390399244116,0,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2024,3,99274,11.505638982919255,0,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2024,4,90547,11.413624331895797,0,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2024,5,91933,11.428815329850847,0,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2024,6,89750,11.404783306350526,0,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2025,2,93474,11.445438601740484,1,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2025,3,102180,11.534491242884789,1,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2025,4,95218,11.463924278537165,1,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2025,5,99255,11.50544757511427,1,Bronx,Bedford Park,Boro Zone,false,0.0273
18,pickup,2025,6,93842,11.449367795973217,1,Bronx,Bedford Park,Boro Zone,false,0.0273
19,dropoff,2024,2,13067,9.477845246989146,0,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2024,3,14240,9.563810184965966,0,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2024,4,13817,9.53365499705667,0,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2024,5,14575,9.587063011218692,0,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2024,6,14573,9.586925780533697,0,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2025,2,13518,9.511777409660299,1,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2025,3,14934,9.611395771595648,1,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2025,4,13770,9.5302475917227,1,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2025,5,15498,9.648466262323895,1,Queens,Bellerose,Boro Zone,false,0.0339
19,dropoff,2025,6,14573,9.586925780533697,1,Queens,Bellerose,Boro Zone,false,0.0339
19,pickup,2024,2,16137,9.688870050941352,0,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2024,3,17441,9.766579035268668,0,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2024,4,16850,9.732105935780508,0,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2024,5,17752,9.78425346461243,0,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2024,6,17430,9.765948138514066,0,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2025,2,17549,9.772752247213607,1,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2025,3,18766,9.839802000849994,1,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2025,4,18020,9.799237531162328,1,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2025,5,19572,9.881855252409014,1,Queens,Bellerose,Boro Zone,false,0.0208
19,pickup,2025,6,18963,9.850244991140409,1,Queens,Bellerose,Boro Zone,false,0.0208
20,dropoff,2024,2,55431,10.922894283023263,0,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2024,3,61434,11.025718706802872,0,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2024,4,58771,10.981403814946026,0,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2024,5,59839,10.999412901278777,0,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2024,6,55474,10.923669721500422,0,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2025,2,57468,10.95898355013061,1,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2025,3,62935,11.049857726725605,1,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2025,4,60481,11.010084545108258,1,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2025,5,62980,11.050572494655016,1,Bronx,Belmont,Boro Zone,false,0.045
20,dropoff,2025,6,56263,10.937792404475719,1,Bronx,Belmont,Boro Zone,false,0.045
20,pickup,2024,2,55480,10.923777874428767,0,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2024,3,62994,11.050794762742996,0,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2024,4,59331,10.990887213990135,0,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2024,5,60588,11.011852132646917,0,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2024,6,55966,10.932499642474284,0,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2025,2,58345,10.974128944240208,1,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2025,3,63367,11.056698500183844,1,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2025,4,61791,11.031513001772588,1,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2025,5,65241,11.085843384637098,1,Bronx,Belmont,Boro Zone,false,0.0396
20,pickup,2025,6,57613,10.961503515663267,1,Bronx,Belmont,Boro Zone,false,0.0396
21,dropoff,2024,2,47847,10.775763698990863,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2024,3,52954,10.877178891141387,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2024,4,47532,10.769158447409916,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2024,5,50568,10.831074244152134,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2024,6,47806,10.774906433614746,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2025,2,51094,10.841422352468154,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2025,3,53298,10.883654085997756,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2025,4,50484,10.829411733378521,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2025,5,54839,10.912156898644932,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,dropoff,2025,6,51910,10.857266728821275,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.0456
21,pickup,2024,2,48520,10.789731363057987,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2024,3,54260,10.901542586212923,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2024,4,48610,10.7915845500395,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2024,5,50799,10.83563194833345,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2024,6,47948,10.77787236932699,0,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2025,2,51891,10.856900643712033,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2025,3,54569,10.907221234925327,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2025,4,51171,10.842928244308982,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2025,5,56340,10.939160041430364,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
21,pickup,2025,6,55391,10.922172404664506,1,Brooklyn,Bensonhurst East,Boro Zone,false,0.031
22,dropoff,2024,2,61375,11.024757865096822,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2024,3,68776,11.13861012585428,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2024,4,62451,11.042137528235768,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2024,5,66087,11.09872733478783,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2024,6,63412,11.057408396963119,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2025,2,66271,11.10150767475264,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2025,3,68476,11.134238597894669,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2025,4,63852,11.064323184384369,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2025,5,71253,11.173992202507653,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,dropoff,2025,6,72212,11.187361516056548,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0528
22,pickup,2024,2,62991,11.05074713802576,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2024,3,71003,11.170477408651925,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2024,4,63487,11.058590439512432,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2024,5,66972,11.112029900576434,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2024,6,64677,11.077160930426118,0,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2025,2,68280,11.131372176908377,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2025,3,70744,11.166823006255571,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2025,4,66016,11.097652415870979,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2025,5,73377,11.203365813999131,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
22,pickup,2025,6,75184,11.227693721342597,1,Brooklyn,Bensonhurst West,Boro Zone,false,0.0384
23,dropoff,2024,2,33843,10.42948746227303,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2024,3,36319,10.50009629929654,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2024,4,32969,10.403323005002216,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2024,5,34873,10.459468169808975,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2024,6,31018,10.342322960119398,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2025,2,34136,10.438107824867837,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2025,3,36669,10.509686990445372,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2025,4,34498,10.448656630324574,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2025,5,36849,10.514583760207204,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,dropoff,2025,6,33495,10.419151452942367,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0234
23,pickup,2024,2,29816,10.302800441159095,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2024,3,32155,10.378323238568964,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2024,4,29456,10.290652903472859,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2024,5,30647,10.330290057291649,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2024,6,27814,10.233294770038556,0,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2025,2,30744,10.33345013224468,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2025,3,32709,10.395405548374491,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2025,4,31028,10.342645301610762,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2025,5,33084,10.406805060811797,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
23,pickup,2025,6,30618,10.329343350292026,1,Staten Island,Bloomfield/Emerson Hill,Boro Zone,false,0.0174
24,dropoff,2024,2,26125,10.170647989267112,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2024,3,27675,10.228284757576837,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2024,4,26553,10.186898014636986,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2024,5,28064,10.242242895171909,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2024,6,25018,10.127350844774687,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2025,2,24432,10.103649027458413,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2025,3,25016,10.127270899137677,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2025,4,25412,10.142976782386423,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2025,5,26779,10.195373277248482,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,dropoff,2025,6,22131,10.004734619552412,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2407
24,pickup,2024,2,28768,10.267018937271347,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2024,3,29833,10.30337044234806,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2024,4,30319,10.319529857682062,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2024,5,30758,10.33390540199987,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2024,6,26409,10.181460140129015,0,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2025,2,27311,10.215044830421325,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2025,3,27473,10.220958983173661,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2025,4,27874,10.235449633679455,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2025,5,28918,10.272219517588072,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
24,pickup,2025,6,23708,10.073567822907728,1,Manhattan,Bloomingdale,Yellow Zone,false,0.2047
25,dropoff,2024,2,102665,11.539226539389599,0,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2024,3,112942,11.634629691587831,0,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2024,4,102665,11.539226539389599,0,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2024,5,107143,11.581919669789624,0,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2024,6,105002,11.561734676577304,0,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2025,2,104499,11.556932780963226,1,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2025,3,106650,11.577307723899496,1,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2025,4,102553,11.538135017095064,1,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2025,5,112398,11.629801422689114,1,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,dropoff,2025,6,104271,11.554748558223888,1,Brooklyn,Boerum Hill,Boro Zone,false,0.1995
25,pickup,2024,2,114844,11.651329964697727,0,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2024,3,125710,11.741732945908877,0,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2024,4,114459,11.64797195924836,0,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2024,5,119708,11.692810723063833,0,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2024,6,117039,11.670262491570014,0,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2025,2,115081,11.653391507234959,1,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2025,3,118821,11.685373437965884,1,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2025,4,114823,11.651147091232591,1,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2025,5,127346,11.75466307041294,1,Brooklyn,Boerum Hill,Boro Zone,false,0.152
25,pickup,2025,6,117030,11.670185591168812,1,Brooklyn,Boerum Hill,Boro Zone,false,0.152
26,dropoff,2024,2,109692,11.60543171744182,0,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2024,3,120180,11.696745897887919,0,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2024,4,98514,11.497953949040083,0,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2024,5,105124,11.562895884744869,0,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2024,6,99330,11.506202919209402,0,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2025,2,111593,11.622613602947778,1,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2025,3,117091,11.67070668924528,1,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2025,4,92403,11.433914724635184,1,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2025,5,106783,11.57855401680842,1,Brooklyn,Borough Park,Boro Zone,false,0.024
26,dropoff,2025,6,109590,11.604501408457438,1,Brooklyn,Borough Park,Boro Zone,false,0.024
26,pickup,2024,2,106879,11.579452632439278,0,Brooklyn,Borough Park,Boro Zone,false,0.021
