zone,direction,year,month,n_trips,Borough,zone_name,crz_zone,charged_share
22,dropoff,2024,2,371,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2024,3,455,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2024,4,505,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2024,5,539,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2024,6,483,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2025,2,383,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2025,3,541,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2025,4,493,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2025,5,552,Brooklyn,Bensonhurst West,false,0.3175
22,dropoff,2025,6,518,Brooklyn,Bensonhurst West,false,0.3175
22,pickup,2024,2,158,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2024,3,190,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2024,4,214,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2024,5,195,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2024,6,201,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2025,2,184,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2025,3,203,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2025,4,200,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2025,5,231,Brooklyn,Bensonhurst West,false,0.2871
22,pickup,2025,6,255,Brooklyn,Bensonhurst West,false,0.2871
23,dropoff,2024,2,43,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2024,3,65,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2024,4,69,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2024,5,83,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2024,6,64,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2025,2,49,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2025,3,48,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2025,4,67,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2025,5,80,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,dropoff,2025,6,62,Staten Island,Bloomfield/Emerson Hill,false,0.3364
23,pickup,2024,2,4,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2024,3,4,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2024,4,5,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2024,5,5,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2024,6,7,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2025,2,3,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2025,3,6,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2025,4,8,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2025,5,7,Staten Island,Bloomfield/Emerson Hill,false,0.36
23,pickup,2025,6,4,Staten Island,Bloomfield/Emerson Hill,false,0.36
24,dropoff,2024,2,8709,Manhattan,Bloomingdale,false,0.268
24,dropoff,2024,3,10237,Manhattan,Bloomingdale,false,0.268
24,dropoff,2024,4,9891,Manhattan,Bloomingdale,false,0.268
24,dropoff,2024,5,10615,Manhattan,Bloomingdale,false,0.268
24,dropoff,2024,6,9629,Manhattan,Bloomingdale,false,0.268
24,dropoff,2025,2,8695,Manhattan,Bloomingdale,false,0.268
24,dropoff,2025,3,9508,Manhattan,Bloomingdale,false,0.268
24,dropoff,2025,4,9486,Manhattan,Bloomingdale,false,0.268
24,dropoff,2025,5,10036,Manhattan,Bloomingdale,false,0.268
24,dropoff,2025,6,8838,Manhattan,Bloomingdale,false,0.268
24,pickup,2024,2,6824,Manhattan,Bloomingdale,false,0.1771
24,pickup,2024,3,7322,Manhattan,Bloomingdale,false,0.1771
24,pickup,2024,4,8178,Manhattan,Bloomingdale,false,0.1771
24,pickup,2024,5,8005,Manhattan,Bloomingdale,false,0.1771
24,pickup,2024,6,7135,Manhattan,Bloomingdale,false,0.1771
24,pickup,2025,2,6207,Manhattan,Bloomingdale,false,0.1771
24,pickup,2025,3,7212,Manhattan,Bloomingdale,false,0.1771
24,pickup,2025,4,7023,Manhattan,Bloomingdale,false,0.1771
24,pickup,2025,5,7228,Manhattan,Bloomingdale,false,0.1771
24,pickup,2025,6,6321,Manhattan,Bloomingdale,false,0.1771
25,dropoff,2024,2,4464,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2024,3,5191,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2024,4,5155,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2024,5,5540,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2024,6,5223,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2025,2,4501,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2025,3,5752,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2025,4,5243,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2025,5,5958,Brooklyn,Boerum Hill,false,0.4804
25,dropoff,2025,6,5640,Brooklyn,Boerum Hill,false,0.4804
25,pickup,2024,2,930,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2024,3,1115,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2024,4,1029,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2024,5,1142,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2024,6,1193,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2025,2,930,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2025,3,1189,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2025,4,1236,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2025,5,1303,Brooklyn,Boerum Hill,false,0.1856
25,pickup,2025,6,1264,Brooklyn,Boerum Hill,false,0.1856
26,dropoff,2024,2,889,Brooklyn,Borough Park,false,0.2089
26,dropoff,2024,3,940,Brooklyn,Borough Park,false,0.2089
26,dropoff,2024,4,767,Brooklyn,Borough Park,false,0.2089
26,dropoff,2024,5,998,Brooklyn,Borough Park,false,0.2089
26,dropoff,2024,6,857,Brooklyn,Borough Park,false,0.2089
26,dropoff,2025,2,983,Brooklyn,Borough Park,false,0.2089
26,dropoff,2025,3,953,Brooklyn,Borough Park,false,0.2089
26,dropoff,2025,4,768,Brooklyn,Borough Park,false,0.2089
26,dropoff,2025,5,971,Brooklyn,Borough Park,false,0.2089
26,dropoff,2025,6,946,Brooklyn,Borough Park,false,0.2089
26,pickup,2024,2,181,Brooklyn,Borough Park,false,0.1865
26,pickup,2024,3,238,Brooklyn,Borough Park,false,0.1865
26,pickup,2024,4,225,Brooklyn,Borough Park,false,0.1865
26,pickup,2024,5,268,Brooklyn,Borough Park,false,0.1865
26,pickup,2024,6,257,Brooklyn,Borough Park,false,0.1865
26,pickup,2025,2,265,Brooklyn,Borough Park,false,0.1865
26,pickup,2025,3,273,Brooklyn,Borough Park,false,0.1865
26,pickup,2025,4,244,Brooklyn,Borough Park,false,0.1865
26,pickup,2025,5,330,Brooklyn,Borough Park,false,0.1865
26,pickup,2025,6,301,Brooklyn,Borough Park,false,0.1865
27,dropoff,2024,2,44,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2024,3,62,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2024,4,73,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2024,5,68,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2024,6,68,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2025,2,46,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2025,3,54,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2025,4,60,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2025,5,68,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,dropoff,2025,6,77,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.127
27,pickup,2024,2,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2024,3,2,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2024,4,4,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2024,5,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2024,6,10,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2025,2,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2025,3,4,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2025,4,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2025,5,3,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
27,pickup,2025,6,11,Queens,Breezy Point/Fort Tilden/Riis Beach,false,0.0455
28,dropoff,2024,2,921,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2024,3,1022,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2024,4,1062,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2024,5,1048,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2024,6,965,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2025,2,865,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2025,3,1023,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2025,4,1077,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2025,5,1093,Queens,Briarwood/Jamaica Hills,false,0.124
28,dropoff,2025,6,1118,Queens,Briarwood/Jamaica Hills,false,0.124
28,pickup,2024,2,299,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2024,3,347,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2024,4,310,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2024,5,342,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2024,6,275,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2025,2,226,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2025,3,241,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2025,4,284,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2025,5,302,Queens,Briarwood/Jamaica Hills,false,0.2676
28,pickup,2025,6,261,Queens,Briarwood/Jamaica Hills,false,0.2676
29,dropoff,2024,2,378,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2024,3,439,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2024,4,489,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2024,5,497,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2024,6,463,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2025,2,362,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2025,3,396,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2025,4,445,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2025,5,521,Brooklyn,Brighton Beach,false,0.2114
29,dropoff,2025,6,519,Brooklyn,Brighton Beach,false,0.2114
29,pickup,2024,2,180,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2024,3,233,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2024,4,227,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2024,5,227,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2024,6,191,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2025,2,158,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2025,3,172,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2025,4,191,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2025,5,204,Brooklyn,Brighton Beach,false,0.3138
29,pickup,2025,6,224,Brooklyn,Brighton Beach,false,0.3138
30,dropoff,2024,2,24,Queens,Broad Channel,false,0.0526
30,dropoff,2024,3,40,Queens,Broad Channel,false,0.0526
30,dropoff,2024,4,38,Queens,Broad Channel,false,0.0526
30,dropoff,2024,5,25,Queens,Broad Channel,false,0.0526
30,dropoff,2024,6,25,Queens,Broad Channel,false,0.0526
30,dropoff,2025,2,25,Queens,Broad Channel,false,0.0526
30,dropoff,2025,3,26,Queens,Broad Channel,false,0.0526
30,dropoff,2025,4,32,Queens,Broad Channel,false,0.0526
30,dropoff,2025,5,37,Queens,Broad Channel,false,0.0526
30,dropoff,2025,6,29,Queens,Broad Channel,false,0.0526
30,pickup,2024,2,1,Queens,Broad Channel,false,0.0
30,pickup,2024,3,3,Queens,Broad Channel,false,0.0
30,pickup,2024,4,4,Queens,Broad Channel,false,0.0
30,pickup,2024,5,4,Queens,Broad Channel,false,0.0
30,pickup,2024,6,3,Queens,Broad Channel,false,0.0
30,pickup,2025,2,1,Queens,Broad Channel,false,0.0
30,pickup,2025,3,4,Queens,Broad Channel,false,0.0
30,pickup,2025,4,4,Queens,Broad Channel,false,0.0
30,pickup,2025,5,2,Queens,Broad Channel,false,0.0
30,pickup,2025,6,2,Queens,Broad Channel,false,0.0
31,dropoff,2024,2,75,Bronx,Bronx Park,false,0.4638
31,dropoff,2024,3,178,Bronx,Bronx Park,false,0.4638
31,dropoff,2024,4,192,Bronx,Bronx Park,false,0.4638
31,dropoff,2024,5,162,Bronx,Bronx Park,false,0.4638
31,dropoff,2024,6,195,Bronx,Bronx Park,false,0.4638
31,dropoff,2025,2,64,Bronx,Bronx Park,false,0.4638
31,dropoff,2025,3,154,Bronx,Bronx Park,false,0.4638
31,dropoff,2025,4,202,Bronx,Bronx Park,false,0.4638
31,dropoff,2025,5,216,Bronx,Bronx Park,false,0.4638
31,dropoff,2025,6,175,Bronx,Bronx Park,false,0.4638
31,pickup,2024,2,11,Bronx,Bronx Park,false,0.2267
31,pickup,2024,3,17,Bronx,Bronx Park,false,0.2267
31,pickup,2024,4,23,Bronx,Bronx Park,false,0.2267
31,pickup,2024,5,12,Bronx,Bronx Park,false,0.2267
31,pickup,2024,6,12,Bronx,Bronx Park,false,0.2267
31,pickup,2025,2,6,Bronx,Bronx Park,false,0.2267
31,pickup,2025,3,15,Bronx,Bronx Park,false,0.2267
31,pickup,2025,4,28,Bronx,Bronx Park,false,0.2267
31,pickup,2025,5,23,Bronx,Bronx Park,false,0.2267
31,pickup,2025,6,29,Bronx,Bronx Park,false,0.2267
32,dropoff,2024,2,232,Bronx,Bronxdale,false,0.1924
32,dropoff,2024,3,266,Bronx,Bronxdale,false,0.1924
32,dropoff,2024,4,264,Bronx,Bronxdale,false,0.1924
32,dropoff,2024,5,260,Bronx,Bronxdale,false,0.1924
32,dropoff,2024,6,220,Bronx,Bronxdale,false,0.1924
32,dropoff,2025,2,196,Bronx,Bronxdale,false,0.1924
32,dropoff,2025,3,235,Bronx,Bronxdale,false,0.1924
32,dropoff,2025,4,240,Bronx,Bronxdale,false,0.1924
32,dropoff,2025,5,249,Bronx,Bronxdale,false,0.1924
32,dropoff,2025,6,251,Bronx,Bronxdale,false,0.1924
32,pickup,2024,2,114,Bronx,Bronxdale,false,0.2286
32,pickup,2024,3,121,Bronx,Bronxdale,false,0.2286
32,pickup,2024,4,159,Bronx,Bronxdale,false,0.2286
32,pickup,2024,5,115,Bronx,Bronxdale,false,0.2286
32,pickup,2024,6,99,Bronx,Bronxdale,false,0.2286
32,pickup,2025,2,121,Bronx,Bronxdale,false,0.2286
32,pickup,2025,3,143,Bronx,Bronxdale,false,0.2286
32,pickup,2025,4,160,Bronx,Bronxdale,false,0.2286
32,pickup,2025,5,149,Bronx,Bronxdale,false,0.2286
32,pickup,2025,6,161,Bronx,Bronxdale,false,0.2286
33,dropoff,2024,2,7288,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2024,3,8214,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2024,4,8058,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2024,5,8613,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2024,6,7912,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2025,2,7206,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2025,3,8548,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2025,4,8621,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2025,5,9003,Brooklyn,Brooklyn Heights,false,0.6069
33,dropoff,2025,6,8411,Brooklyn,Brooklyn Heights,false,0.6069
33,pickup,2024,2,919,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2024,3,1149,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2024,4,1195,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2024,5,1354,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2024,6,1319,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2025,2,835,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2025,3,1168,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2025,4,1243,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2025,5,1476,Brooklyn,Brooklyn Heights,false,0.3573
33,pickup,2025,6,1368,Brooklyn,Brooklyn Heights,false,0.3573
34,dropoff,2024,2,321,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2024,3,366,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2024,4,325,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2024,5,402,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2024,6,414,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2025,2,276,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2025,3,400,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2025,4,335,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2025,5,356,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,dropoff,2025,6,338,Brooklyn,Brooklyn Navy Yard,false,0.5963
34,pickup,2024,2,34,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2024,3,41,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2024,4,42,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2024,5,61,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2024,6,93,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2025,2,49,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2025,3,180,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2025,4,69,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2025,5,89,Brooklyn,Brooklyn Navy Yard,false,0.3469
34,pickup,2025,6,111,Brooklyn,Brooklyn Navy Yard,false,0.3469
35,dropoff,2024,2,753,Brooklyn,Brownsville,false,0.116
35,dropoff,2024,3,877,Brooklyn,Brownsville,false,0.116
35,dropoff,2024,4,913,Brooklyn,Brownsville,false,0.116
35,dropoff,2024,5,986,Brooklyn,Brownsville,false,0.116
35,dropoff,2024,6,953,Brooklyn,Brownsville,false,0.116
35,dropoff,2025,2,787,Brooklyn,Brownsville,false,0.116
35,dropoff,2025,3,919,Brooklyn,Brownsville,false,0.116
35,dropoff,2025,4,1002,Brooklyn,Brownsville,false,0.116
35,dropoff,2025,5,1080,Brooklyn,Brownsville,false,0.116
35,dropoff,2025,6,1165,Brooklyn,Brownsville,false,0.116
35,pickup,2024,2,519,Brooklyn,Brownsville,false,0.105
35,pickup,2024,3,670,Brooklyn,Brownsville,false,0.105
35,pickup,2024,4,715,Brooklyn,Brownsville,false,0.105
35,pickup,2024,5,724,Brooklyn,Brownsville,false,0.105
35,pickup,2024,6,705,Brooklyn,Brownsville,false,0.105
35,pickup,2025,2,668,Brooklyn,Brownsville,false,0.105
35,pickup,2025,3,733,Brooklyn,Brownsville,false,0.105
35,pickup,2025,4,844,Brooklyn,Brownsville,false,0.105
35,pickup,2025,5,809,Brooklyn,Brownsville,false,0.105
35,pickup,2025,6,856,Brooklyn,Brownsville,false,0.105
36,dropoff,2024,2,1392,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2024,3,1749,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2024,4,1722,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2024,5,1822,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2024,6,2011,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2025,2,1335,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2025,3,1718,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2025,4,1701,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2025,5,2021,Brooklyn,Bushwick North,false,0.4207
36,dropoff,2025,6,2090,Brooklyn,Bushwick North,false,0.4207
36,pickup,2024,2,123,Brooklyn,Bushwick North,false,0.1541
36,pickup,2024,3,156,Brooklyn,Bushwick North,false,0.1541
36,pickup,2024,4,181,Brooklyn,Bushwick North,false,0.1541
36,pickup,2024,5,207,Brooklyn,Bushwick North,false,0.1541
36,pickup,2024,6,235,Brooklyn,Bushwick North,false,0.1541
36,pickup,2025,2,199,Brooklyn,Bushwick North,false,0.1541
36,pickup,2025,3,279,Brooklyn,Bushwick North,false,0.1541
36,pickup,2025,4,312,Brooklyn,Bushwick North,false,0.1541
36,pickup,2025,5,293,Brooklyn,Bushwick North,false,0.1541
36,pickup,2025,6,345,Brooklyn,Bushwick North,false,0.1541
37,dropoff,2024,2,2509,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2024,3,2865,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2024,4,2826,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2024,5,3053,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2024,6,3054,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2025,2,2487,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2025,3,2928,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2025,4,2843,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2025,5,3530,Brooklyn,Bushwick South,false,0.4172
37,dropoff,2025,6,3374,Brooklyn,Bushwick South,false,0.4172
37,pickup,2024,2,333,Brooklyn,Bushwick South,false,0.1592
37,pickup,2024,3,398,Brooklyn,Bushwick South,false,0.1592
37,pickup,2024,4,413,Brooklyn,Bushwick South,false,0.1592
37,pickup,2024,5,423,Brooklyn,Bushwick South,false,0.1592
37,pickup,2024,6,437,Brooklyn,Bushwick South,false,0.1592
37,pickup,2025,2,417,Brooklyn,Bushwick South,false,0.1592
37,pickup,2025,3,540,Brooklyn,Bushwick South,false,0.1592
37,pickup,2025,4,579,Brooklyn,Bushwick South,false,0.1592
37,pickup,2025,5,546,Brooklyn,Bushwick South,false,0.1592
37,pickup,2025,6,645,Brooklyn,Bushwick South,false,0.1592
38,dropoff,2024,2,569,Queens,Cambria Heights,false,0.0628
38,dropoff,2024,3,544,Queens,Cambria Heights,false,0.0628
38,dropoff,2024,4,605,Queens,Cambria Heights,false,0.0628
38,dropoff,2024,5,641,Queens,Cambria Heights,false,0.0628
38,dropoff,2024,6,602,Queens,Cambria Heights,false,0.0628
38,dropoff,2025,2,631,Queens,Cambria Heights,false,0.0628
38,dropoff,2025,3,556,Queens,Cambria Heights,false,0.0628
38,dropoff,2025,4,559,Queens,Cambria Heights,false,0.0628
38,dropoff,2025,5,675,Queens,Cambria Heights,false,0.0628
38,dropoff,2025,6,786,Queens,Cambria Heights,false,0.0628
38,pickup,2024,2,139,Queens,Cambria Heights,false,0.187
38,pickup,2024,3,164,Queens,Cambria Heights,false,0.187
38,pickup,2024,4,139,Queens,Cambria Heights,false,0.187
38,pickup,2024,5,154,Queens,Cambria Heights,false,0.187
38,pickup,2024,6,142,Queens,Cambria Heights,false,0.187
38,pickup,2025,2,119,Queens,Cambria Heights,false,0.187
38,pickup,2025,3,150,Queens,Cambria Heights,false,0.187
38,pickup,2025,4,169,Queens,Cambria Heights,false,0.187
38,pickup,2025,5,146,Queens,Cambria Heights,false,0.187
38,pickup,2025,6,158,Queens,Cambria Heights,false,0.187
39,dropoff,2024,2,1144,Brooklyn,Canarsie,false,0.0978
39,dropoff,2024,3,1345,Brooklyn,Canarsie,false,0.0978
39,dropoff,2024,4,1493,Brooklyn,Canarsie,false,0.0978
39,dropoff,2024,5,1607,Brooklyn,Canarsie,false,0.0978
39,dropoff,2024,6,1525,Brooklyn,Canarsie,false,0.0978
39,dropoff,2025,2,1235,Brooklyn,Canarsie,false,0.0978
39,dropoff,2025,3,1497,Brooklyn,Canarsie,false,0.0978
39,dropoff,2025,4,1566,Brooklyn,Canarsie,false,0.0978
39,dropoff,2025,5,1739,Brooklyn,Canarsie,false,0.0978
39,dropoff,2025,6,1698,Brooklyn,Canarsie,false,0.0978
39,pickup,2024,2,516,Brooklyn,Canarsie,false,0.185
39,pickup,2024,3,707,Brooklyn,Canarsie,false,0.185
39,pickup,2024,4,851,Brooklyn,Canarsie,false,0.185
39,pickup,2024,5,863,Brooklyn,Canarsie,false,0.185
39,pickup,2024,6,793,Brooklyn,Canarsie,false,0.185
39,pickup,2025,2,763,Brooklyn,Canarsie,false,0.185
39,pickup,2025,3,948,Brooklyn,Canarsie,false,0.185
39,pickup,2025,4,888,Brooklyn,Canarsie,false,0.185
39,pickup,2025,5,913,Brooklyn,Canarsie,false,0.185
39,pickup,2025,6,978,Brooklyn,Canarsie,false,0.185
40,dropoff,2024,2,2617,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2024,3,2834,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2024,4,2684,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2024,5,2714,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2024,6,2729,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2025,2,2484,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2025,3,2743,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2025,4,2825,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2025,5,2997,Brooklyn,Carroll Gardens,false,0.5822
40,dropoff,2025,6,2775,Brooklyn,Carroll Gardens,false,0.5822
40,pickup,2024,2,267,Brooklyn,Carroll Gardens,false,0.3692
40,pickup,2024,3,303,Brooklyn,Carroll Gardens,false,0.3692
40,pickup,2024,4,318,Brooklyn,Carroll Gardens,false,0.3692
40,pickup,2024,5,341,Brooklyn,Carroll Gardens,false,0.3692
